NEIGHBORHOOD,ZIP_CODE,PROP_TYPE,SQUARE_FEET,LOT_SIZE,NO_BEDROOMS,TOTAL_BATHS,LIST_PRICE,Predicted_Rent,structural_issues,financing_limitations,property_condition,legal_or_disclosure_gaps,environmental,Disclosure,disclosure_risk_score
,1450,CC,2220,1960200.0,2,3,972000.0,6718.950492840831,False,False,False,False,False,"see seller disclosure in info pack, bedroom 2 was used as a laundry room, hookups remain in wall",0.0
Salisbury Plains,1952,SF,2650,60400.0,4,3,865000.0,,False,False,False,True,False,"All measurements approx, buyer agent to verify. All info deemed reliable but not guaranteed; buyer's agent do their due diligence. Title V to be performed by seller on 7/19.",0.1
,1824,SF,2702,79715.0,4,4,875000.0,7610.5087208166115,False,False,False,False,False,"All measurements are approximate, buyer agent to confirm. Agent has ownership interest in the property.",0.0
,1851,SF,1344,4356.0,3,1,299900.0,4375.480246706666,False,False,False,False,False,Property reference book 979 plan 2 lot 1.  Agent related to seller.  Seller did not reside in property. No appliances in either unit.  Separate house lot (lot 2) adjacent to property available for purchase.  See  MLS #: 73277780,0.0
,1844,CC,2766,,3,3,849900.0,6789.12794756623,True,False,False,False,False,Swing set and basketball hoop to convey. Requires Flood Insurance.,0.3
,3060,SF,1916,4800.0,4,2,549900.0,5453.867082902108,False,True,False,False,False,"Sellers have never resided in the home, as-is sale. The home may not qualify for FHA.The home is now vacant.",0.25
,1473,CC,975,,2,1,264900.0,3734.918490537543,False,False,False,False,False,"Bank owned property. Neither seller or agent make any representations as to the accuracy of any information contained herein. Condo docs are drafted and will be completed prior to closing. Condo fees include water, master insurance. Taxes are TBD.",0.0
,2127,CC,640,640.0,2,1,585000.0,3381.950453058835,False,True,False,False,False,List of improvements attached in MLS. Two photos are virtually staged. Rehab loan for septic or possibility of seller holdback.,0.25
Lily Pond,2025,SF,3838,20086.0,4,4,1350000.0,,False,False,False,False,False,"The real estate broker is related to the seller. All Measurements are Approximate.  Public Record indicates five bedrooms, please see remarks for clarification.",0.0
,1845,SF,2580,47480.0,4,3,899900.0,7283.629026772322,False,False,False,False,False,Buyer/buyer's agent to do own due diligence. Owner occupies entire property. Contingent on seller finding suitable housing. Actively looking.,0.0
,2045,SF,1531,4750.0,3,2,749000.0,6021.026088642621,False,False,False,True,False,Seller has never lived in the property.,0.1
Horseshoe Lane,2050,SF,4482,32232.0,4,5,1499000.0,,True,False,False,False,False,"The seller will have both bedrooms professionally painted in the color of the buyer's choosing before closing, with an acceptable offer. Roof is scheduled to be replaced within the next 3 years. Cost is already covered by the association. NO FEE to new owner. Extra refrigerator in garage will convey",0.3
,2062,SF,2800,10270.0,5,3,969900.0,7209.820927206269,True,False,False,False,True,"Some photos are virtually enhanced. Back yard abuts Lynnfield Ctr Water District conservation area and a portion is in a flood zone (Zone A); House has not required flood insurance .Minor water infiltration in basement with heavy rain on few occurrences.Septic built for 4 bedrooms, Title V Passed.",0.45
,1776,CC,3394,,2,4,1120000.0,6335.407234302371,False,False,False,False,False,no electricity in property,0.0
,1754,SF,1136,6969.0,2,1,475000.0,4283.358427661608,False,False,False,False,False,More photos to follow.,0.0
,1720,SF,1485,65257.0,3,2,650000.0,6277.999368070237,False,False,False,False,False,Sale is contingent to a 1031 exchange,0.0
,1776,SF,3700,73977.0,4,2,1199000.0,6481.493359097551,False,False,False,True,False,Buyers responsible to verify all info. One assigned parking spot #14. Visitor parking directly across from assigned parking.,0.1
,1451,SF,2589,69260.0,4,3,842500.0,7283.629026772322,False,False,False,False,False,"All residents must be 55+ years of age. Title 5 Has Passed paperwork to follow.  A/C,  fridge and main bath ceiling fan are not currently operational. Pilot of gas fireplace not lit.Appliances in as-is condition. No one has occupied the unit for several years.  Current owner has never lived in unit.",0.0
,1590,SF,2594,60112.0,3,2,639900.0,6759.600457972105,False,False,False,False,False,Solar Panels Rented. Ask agent for contract info/latest utility bill,0.0
,1803,SF,1622,25504.0,3,2,699000.0,6280.454016891084,False,False,False,False,False,Heating system is on one zone for all 3 apartments. Landlord pays for heat.,0.0
,1720,SF,1913,64000.0,3,2,719000.0,6671.830372241959,False,False,False,False,False,8.48 acres of land in Chapter 61A. Room Sizes  Approx. based on Digital Floor Plans Buyer to Verify. Tax assessment listed is most up to date to reflect newly finished LL sq. footage. SS Appliances Listed To Remain/Convey. Piped for future radiant heat in LL. Shared Right Of Way After Cul-De-Sac,0.0
,1742,SF,3971,12380.0,4,4,2350000.0,7382.344273132277,True,False,False,False,False,Tub in downstairs bathroom leaks.,0.3
,1450,SF,3000,43560.0,4,3,899900.0,7274.411787159725,True,False,False,False,False,APO:  Roof 2023; Fence 2022; appliances 2021; heating system 2020; AC/mini-splits 2018; Hot water heater 2017; Upstairs Bath updated 2022; First floor Bath Updated 2022; new shower 2019;,0.3
,1604,CC,698,,1,1,267500.0,3377.9967064594475,False,False,False,False,False,Sellers leaving extra fridge located in basement for buyers enjoyment. Sellers in process of moving and have secured housing.,0.0
,2347,SF,3512,90038.0,4,5,1300000.0,6116.562998879335,False,False,False,False,False,Seller would like to close as soon as possible and prefers a 30 day rent back after closing. Rent TBD. Seller reserves the right to accept an offer at any time. Title V is scheduled for Aug 19th.,0.0
Blackmount,2050,SF,1948,42253.0,4,2,769000.0,,False,False,False,False,False,Room measurements are approximate.,0.0
,2341,SF,960,89734.0,2,1,325500.0,4004.769615715674,False,False,False,False,False,some photos are virtually staged,0.0
Snug Harbor,2332,SF,3005,19269.0,4,2,1250000.0,,False,False,False,False,False,Seller & broker make no representations or warranties. The information herein is subject to revision. Buyer & representative are advised to perform all due diligence.  Pictures may be virtually enhanced. New septic to be installed at closing.,0.0
Edgewood at Hopkinton,1748,SF,6771,61480.0,5,7,2544746.0,,True,False,False,False,False,"Shared Well & Septic System. New 6-bedroom septic system installed in 2013. New well pump installed in 2019. New Roof, New Appliances & many other recent updates. Hybrid Water Heater to save electricity & dehumidify the walk-out basement at the same time. Water softening system in Unit-A. Must see!",0.3
,1945,SF,2018,5837.0,3,2,939000.0,6455.512185172822,False,False,False,False,False,New tax assessment to be determined. Room sizes are approximate. Propane tank is leased,0.0
,1752,SF,2512,55321.0,3,3,789900.0,7517.376788057409,False,False,True,False,False,Buyer/Buyer's Agent to do own due diligence regarding any and all listing information provided. Appliances being left as gifts in as is condition with no warranties. DW may be in need of service.,0.2
Pheasant Hill,1701,SF,1378,20225.0,4,3,719900.0,,False,False,False,False,False,"Otis Wood Lands has a $4,000 Buyers fee which goes into capital reserve fund",0.0
,1821,SF,1976,24829.0,3,2,639900.0,6678.490570173359,False,False,False,False,False,See attached list of updates.,0.0
,1570,SF,1438,4200.0,4,1,175000.0,4435.491281521843,False,False,False,False,False,Seller does not live on-site. Property has been rented for several years. All utilities are separately metered except water.,0.0
,1746,SF,3648,31233.0,4,3,1000000.0,7281.071985091126,False,False,False,True,True,Deleaded certificate of common spaces and for unit 2 available. Buyers and agents must verify all information and perform their own due diligence.,0.25
,1603,CC,728,,1,1,205999.0,3385.0658306942005,True,False,False,True,True,"Washer and Dryer in outside shed not to be used in winter weather. Property to remain furnished.  Property in a flood zone, sellers do not have flood insurance. Buyer and buyer's agent responsible to verify all information and perform due diligence. Hideaway Complex is not FHA or VA approved",0.55
Pine Needle Park,2052,SF,2087,24842.0,3,3,889900.0,,False,False,False,False,False,Seller has not lived in the house for many years.,0.0
,1702,SF,1080,5968.0,3,1,519900.0,4377.206757387434,False,False,True,False,False,Seller has never resided in property . Being sold as is . Sprinkler system is currently turned off,0.2
Sand Hills,2066,SF,1452,4791.0,3,2,998000.0,,False,False,False,False,False,Transferable solar panels in place.,0.0
,2332,CC,1424,3049.0,2,2,439000.0,5299.388795847846,True,False,False,False,False,"According to owner, April 2024 rain storm brought seepage in the basement in one area. It was professionally assessed and repaired by Crack X. Warranty is transferrable to new owner. Parking is one assigned and one guest spot. Pets must be approved by association per rules. Buyer Agent to verify.",0.3
,2382,CC,1552,,2,2,450000.0,4900.615676381867,False,False,False,False,False,Tandem bedrooms in the larger unit. Dampness in bsmt after heavy rain.,0.0
Blue Fish Cove,2050,SF,813,11793.0,2,1,879000.0,,False,False,False,False,False,Seller to have the opportunity to rent back until 1/1/2025 Pictures for 1st floor unit taken previously before tenant moved in. Two tax bills due to separate lot for garage.,0.0
,2050,SF,1666,47916.0,4,2,739900.0,6039.586903090763,False,False,True,False,False,"Property is being sold in ""as is"" condition.",0.2
,2050,CC,700,,1,1,219000.0,3389.7585189401625,False,False,False,False,False,Sellers have never lived at the property.,0.0
,2190,CC,1475,,2,2,560000.0,4819.993310284709,False,False,False,False,False,Deferred showings until open house On July 13th 12-2pm. All personal property belongs to homeowner. Buyer to complete due diligence. Property has audio/video and alarm system.,0.0
Indian Pond,2364,SF,3200,41000.0,4,3,1349000.0,,False,False,False,True,False,Buyers and buyers agents to perform due diligence. Some photos may be virtually enhanced. Bedroom 3 does not have a closet. The source of all representations are from seller or public source; broker has not verified same.,0.1
,2324,SF,1488,38641.0,3,2,549900.0,5555.39618917772,False,False,False,False,False,"Fireplace is completely closed and covered, the condition is unknown. Sunroom heater is propane and never been used by the current owner.",0.0
,2050,SF,4880,236095.0,5,4,1900000.0,7585.314207400403,False,False,False,True,False,"Buyer Agent, Buyer is to conduct their own due diligence to verify all info. Contingent on Seller finding suitable housing. Seller is a Licenced MA Real Estate Broker.",0.1
Sandhills,2066,SF,1392,6360.0,3,2,1050000.0,,False,False,False,True,False,"Offer deadline Tuesday, August 6 at 12:00pm. All 3 Floors are Tenants at Will. Buyer and Buyer's Agent to verify all information and perform their own due diligence.",0.1
,1463,SF,2610,71000.0,3,3,769000.0,7512.150227477214,False,False,False,False,False,Seller has not lived in property for many years,0.0
,2762,SF,2800,30004.0,4,3,679900.0,6107.672360022886,False,False,False,False,False,Subject to seller finding suitable housing .Rm Sizes Approx.,0.0
,1757,SF,3522,36268.0,4,3,799900.0,7280.613223759556,True,False,False,False,False,"Some seepage in basement during heavy rain. Sump Pump Installed (2009), Roof (2011),  Highly Efficient Navien Tankless Water Heater and Boiler (2016). Exterior and interior recently painted. Buyer and/or buyer's agent perform due diligence.",0.3
,1569,SF,2960,54886.0,3,4,749900.0,7828.413269542165,True,False,False,False,False,Some pictures may be virtually enhanced. Buyer and buyer agent to do due diligence. 15 solar panels installed 3 years ago and roof replaced at that time. Solar bill is approx $80/mo. Solar panels are under warranty that can transfer with sale,0.3
,2019,SF,728,4700.0,2,1,359000.0,4187.089664073333,True,False,False,False,False,"Seller has not used irrigation system in 2 years(was working). Sauna needs new heater approx cost is $1,500. Seller will leave 4 window air conditioners for buyers. All appliances to transfer in as-is condition. Solar panels rented and buyer must take over contract(attached). Sump pump in basement.",0.3
,1420,SF,2244,9875.0,3,2,494500.0,6643.676747661571,False,False,False,False,False,All deposits may be made via DepositLink upon acceptance. Buyer/lender responsible for any/all documents required that have not already been provided including condo questionnaire. Seller will provide 6D.  Please allow minimum 24 hours for response. Financials available by request.,0.0
